Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
13/09/09,2009091302,12,2,1,0:47,1,1847,9,PHI,45,55,10,30,0,0,PHI,CAR,(:47) (Shotgun) D.McNabb pass incomplete short left to D.Jackson.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.McNabb,00-0011022,1,Incomplete Pass,Short,8,0,0,left,0,NA,NA,None,0,NA,NA,D.Jackson,00-0026189,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,1,1,1,1,1,0.564854639,0.0339533,5.23E-04,0.024537634,0.200074881,5.84E-04,0.175472688,0,0,1.555032766,-0.257711822,0.323178779,-0.580890602,0.032802128,0.967197872,0.035124592,0.964875408,0.967197872,-0.002322464,0.002867754,-0.005190218,2009
13/09/09,2009091302,12,2,2,0:42,1,1842,5,PHI,45,55,10,33,0,0,PHI,CAR,"(:42) (Shotgun) D.McNabb pass short left to B.Westbrook to PHI 48 for 3 yards (T.Davis, Q.Teal).",1,3,0,0,NA,NA,NA,0,0,NA,Pass,D.McNabb,00-0011022,1,Complete,Short,1,2,0,left,0,NA,NA,None,0,NA,NA,B.Westbrook,00-0021216,1,NA,NA,NA,T.Davis,Q.Teal,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,1,1,1,1,1,0.590715026,0.038681446,8.42E-04,0.028224922,0.193763407,6.16E-04,0.147157474,0,0,1.297320944,-0.159061145,-0.278701137,0.119639993,0.035124592,0.964875408,0.036006099,0.963993901,0.964875408,-8.82E-04,-0.002590191,0.001708684,2009
13/09/09,2009091302,12,2,NA,0:36,1,1836,6,PHI,45,45,0,33,0,0,,NA,Timeout #3 by PHI at 00:36.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,CAR,PHI,1,PHI,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
13/09/09,2009091302,12,2,3,0:36,1,1836,0,PHI,48,52,7,33,0,0,PHI,CAR,(:36) (Shotgun) D.McNabb pass incomplete deep right to D.Jackson.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.McNabb,00-0011022,1,Incomplete Pass,Deep,16,0,0,right,0,NA,NA,None,0,NA,NA,D.Jackson,00-0026189,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,0,1,0,1,0,0.599516942,0.04273907,8.87E-04,0.031380686,0.196708047,7.17E-04,0.128050996,0,0,1.138259799,-0.615825711,1.228992705,-1.844818416,0.036006099,0.963993901,0.042525145,0.957474855,0.963993901,-0.006519046,0.010565935,-0.017084981,2009
13/09/09,2009091302,12,2,NA,0:30,1,1830,6,PHI,48,48,0,33,0,0,,NA,Timeout #3 by CAR at 00:30. Injury within last two minutes of half,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,CAR,PHI,1,CAR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
13/09/09,2009091302,12,2,4,0:30,1,1830,0,PHI,48,52,7,33,0,1,PHI,CAR,"(:30) S.Rocca punts 37 yards to CAR 15, Center-J.Dorenbos, fair catch by C.Munnerlyn.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Fair Catch,C.Munnerlyn,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,0,0,0,0,0,0.683312986,0.0532777,0.001387833,0.037705916,0.154235021,8.57E-04,0.069223623,0,0,0.522434088,-0.522434088,NA,NA,0.042525145,0.957474855,0.054063262,0.945936738,0.957474855,-0.011538117,NA,NA,2009
13/09/09,2009091302,13,2,1,0:24,1,1824,6,CAR,15,85,10,-1,0,0,CAR,PHI,(:24) J.Delhomme kneels to CAR 14 for -1 yards.,1,-1,0,0,NA,NA,NA,0,0,NA,QB Kneel,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,00-0004161,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,29,-19,19,CAR,PHI,0,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0.054063262,0.945936738,0.04586944,0.95413056,0.054063262,-0.008193822,NA,NA,2009
13/09/09,2009091302,13,2,NA,0:00,0,1800,24,CAR,15,15,0,-1,0,0,,NA,END QUARTER 2,1,0,0,0,NA,NA,NA,0,0,NA,Quarter End,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,CAR,PHI,0,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
13/09/09,2009091302,14,3,NA,15:00,15,1800,0,CAR,30,30,0,0,0,NA,PHI,CAR,"R.Lloyd kicks 70 yards from CAR 30 to end zone, Touchback.",1,0,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Touchback,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,3,3,3,3,0.001506327,0.179748786,0.006639108,0.281137706,0.213700143,0.003592313,0.313675617,0,0,0.323525854,0,NA,NA,0.04586944,0.95413056,0.04586944,0.95413056,0.95413056,0,NA,NA,2009
13/09/09,2009091302,14,3,1,15:00,15,1800,0,PHI,20,80,10,7,0,0,PHI,CAR,(15:00) D.McNabb pass short right to B.Celek to PHI 27 for 7 yards (J.Beason).,1,7,0,0,NA,NA,NA,0,0,NA,Pass,D.McNabb,00-0011022,1,Complete,Short,5,2,0,right,0,NA,NA,None,0,NA,NA,B.Celek,00-0025549,1,NA,NA,NA,J.Beason,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,3,3,3,3,0.001506327,0.179748786,0.006639108,0.281137706,0.213700143,0.003592313,0.313675617,0,0,0.323525854,0.566157417,0.084493548,0.481663869,0.04586944,0.95413056,0.039977462,0.960022538,0.95413056,0.005891977,8.99E-04,0.004992753,2009
13/09/09,2009091302,14,3,2,14:24,15,1764,36,PHI,27,73,3,9,0,0,PHI,CAR,(14:24) B.Westbrook left tackle to PHI 29 for 2 yards (T.Davis).,1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,B.Westbrook,00-0021216,1,left,tackle,NA,None,0,NA,NA,NA,T.Davis,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,3,3,3,3,0.001606603,0.165320429,0.003716811,0.25213599,0.215694574,0.003946552,0.35757904,0,0,0.889683271,0.103164804,NA,NA,0.039977462,0.960022538,0.038850725,0.961149275,0.960022538,0.001126737,NA,NA,2009
13/09/09,2009091302,14,3,3,13:44,14,1724,40,PHI,29,71,1,11,0,1,PHI,CAR,(13:44) B.Westbrook right end to PHI 31 for 2 yards (N.Diggs).,1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,B.Westbrook,00-0021216,1,right,end,NA,None,0,NA,NA,NA,N.Diggs,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,3,3,3,3,0.001758735,0.170372655,0.004111829,0.253122174,0.173793237,0.003044878,0.393796492,0,0,0.992848074,0.424647848,NA,NA,0.038850725,0.961149275,0.034652601,0.965347399,0.961149275,0.004198124,NA,NA,2009
13/09/09,2009091302,14,3,1,13:03,14,1683,41,PHI,31,69,10,36,0,1,PHI,CAR,(13:03) D.Jackson left end ran ob at CAR 44 for 25 yards (C.Godfrey). WR End Around,1,25,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,D.Jackson,00-0026189,1,left,end,NA,None,0,NA,NA,NA,C.Godfrey,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,3,3,3,3,0.001943666,0.141729177,0.002688642,0.22033677,0.256090565,0.003666366,0.373544814,0,0,1.417495923,1.926446397,NA,NA,0.034652601,0.965347399,0.019081233,0.980918767,0.965347399,0.015571368,NA,NA,2009
13/09/09,2009091302,14,3,1,12:32,13,1652,31,CAR,44,44,10,41,0,0,PHI,CAR,(12:32) B.Westbrook left tackle to CAR 39 for 5 yards (J.Beason; T.Davis).,1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,B.Westbrook,00-0021216,1,left,tackle,NA,None,0,NA,NA,NA,J.Beason,T.Davis,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,3,3,3,3,0.001171863,0.072426509,3.03E-04,0.1120525,0.333816193,0.003372103,0.476857581,0,0,3.34394232,0.029838294,NA,NA,0.019081233,0.980918767,0.018786802,0.981213198,0.980918767,2.94E-04,NA,NA,2009
13/09/09,2009091302,14,3,2,11:53,12,1613,39,CAR,39,39,5,41,0,0,PHI,CAR,(11:53) B.Westbrook up the middle to CAR 39 for no gain (J.Peppers).,1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,B.Westbrook,00-0021216,1,middle,NA,NA,None,0,NA,NA,NA,J.Peppers,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,3,3,3,3,0.001276654,0.068563104,3.25E-04,0.105916141,0.357189398,0.003428294,0.463301217,0,0,3.373780613,-0.761637756,NA,NA,0.018786802,0.981213198,0.024065123,0.975934877,0.981213198,-0.005278321,NA,NA,2009
13/09/09,2009091302,14,3,3,11:09,12,1569,44,CAR,39,39,5,46,0,1,PHI,CAR,(11:09) (Shotgun) D.McNabb left end to CAR 34 for 5 yards (T.Davis).,1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,D.McNabb,00-0011022,1,left,end,NA,None,0,NA,NA,NA,T.Davis,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,3,3,3,3,0.0016972,0.085966862,5.40E-04,0.136318938,0.395638336,0.004086583,0.375752444,0,0,2.612142857,1.275489093,NA,NA,0.024065123,0.975934877,0.015398626,0.984601374,0.975934877,0.008666497,NA,NA,2009
13/09/09,2009091302,14,3,1,10:31,11,1531,38,CAR,34,34,10,50,0,0,PHI,CAR,(10:31) B.Westbrook right end to CAR 30 for 4 yards (C.Gamble).,1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,B.Westbrook,00-0021216,1,right,end,NA,None,0,NA,NA,NA,C.Gamble,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,3,3,3,3,0.001416679,0.052724546,1.20E-04,0.081079191,0.355873824,0.003103585,0.505681737,0,0,3.887631951,-0.120171527,NA,NA,0.015398626,0.984601374,0.015977759,0.984022241,0.984601374,-5.79E-04,NA,NA,2009
13/09/09,2009091302,14,3,2,9:53,10,1493,38,CAR,30,30,6,50,0,1,PHI,CAR,(9:53) D.McNabb pass short middle intended for K.Curtis INTERCEPTED by J.Beason at CAR 25. J.Beason to CAR 35 for 10 yards (J.Peters).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,D.McNabb,00-0011022,1,Incomplete Pass,Short,5,0,0,middle,1,J.Beason,NA,None,0,NA,NA,NA,00-0022001,0,NA,NA,NA,J.Peters,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,3,3,3,3,0.001580136,0.051847426,1.64E-04,0.080204263,0.39073956,0.00314214,0.472322504,0,0,3.767460424,-5.597236343,0.184491389,-5.781727732,0.015977759,0.984022241,0.065936605,0.934063395,0.984022241,-0.049958846,0.001075186,-0.051034032,2009
13/09/09,2009091302,15,3,1,9:40,10,1480,13,CAR,35,65,10,2,0,0,CAR,PHI,(9:40) D.Williams up the middle to CAR 37 for 2 yards (T.Cole).,1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,D.Williams,00-0024242,1,middle,NA,NA,None,0,NA,NA,NA,T.Cole,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,29,-19,19,CAR,PHI,0,None,3,3,3,3,3,0.004009769,0.127396207,0.001892286,0.196422302,0.270791689,0.003616812,0.395870934,0,0,1.82977592,-0.409297321,NA,NA,0.065936605,0.934063395,0.060969182,0.939030818,0.065936605,-0.004967423,NA,NA,2009
13/09/09,2009091302,15,3,2,9:01,10,1441,39,CAR,37,63,8,-8,0,0,CAR,PHI,(9:01) J.Delhomme sacked at CAR 27 for -10 yards (sack split by M.Patterson and O.Gaither).,1,-10,0,0,NA,NA,NA,0,0,NA,Sack,NA,00-0004161,0,NA,NA,0,0,1,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,M.Patterson,O.Gaither,NA,NA,0,NA,NA,1,0,NA,0,NA,NA,NA,0,10,29,-19,19,CAR,PHI,0,None,3,3,3,3,3,0.004732333,0.140292156,0.002280651,0.216366955,0.268525151,0.003941937,0.363860818,0,0,1.420478599,-2.4152831,NA,NA,0.060969182,0.939030818,0.039106917,0.960893083,0.060969182,-0.021862265,NA,NA,2009
13/09/09,2009091302,15,3,NA,8:27,9,1407,34,CAR,37,37,0,-8,0,0,,NA,Timeout #1 by CAR at 08:27.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,CAR,PHI,1,CAR,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
13/09/09,2009091302,15,3,3,8:27,9,1407,0,CAR,27,73,18,-8,0,1,CAR,PHI,(8:27) (Shotgun) J.Delhomme pass short left intended for D.Williams INTERCEPTED by A.Jordan [T.Cole] at CAR 21. A.Jordan to CAR 10 for 11 yards (J.Gross).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,J.Delhomme,00-0004161,1,Incomplete Pass,Short,-6,0,1,left,1,A.Jordan,NA,None,0,NA,NA,NA,00-0024242,0,NA,NA,NA,J.Gross,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,29,-19,19,CAR,PHI,0,None,2,2,3,2,3,0.006465624,0.224949594,0.006075213,0.348129332,0.186635676,0.005003785,0.222740776,0,0,-0.994804501,-4.114781894,-1.782958136,-2.331823759,0.039106917,0.960893083,0.009302615,0.990697385,0.039106917,-0.029804302,-0.014519144,-0.015285158,2009
13/09/09,2009091302,16,3,1,8:21,9,1401,6,CAR,10,10,10,1,1,0,PHI,CAR,(8:21) D.McNabb pass short right to B.Westbrook to CAR 9 for 1 yard (C.Gamble).,1,1,0,0,NA,NA,NA,0,0,NA,Pass,D.McNabb,00-0011022,1,Complete,Short,1,0,0,right,0,NA,NA,None,0,NA,NA,B.Westbrook,00-0021216,1,NA,NA,NA,C.Gamble,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,2,3,2,3,7.68E-04,0.013609079,6.03E-06,0.015622589,0.38067014,0.001499366,0.587824951,0,0,5.109586395,-0.284378051,-0.284378051,0,0.009302615,0.990697385,0.010386057,0.989613943,0.990697385,-0.001083442,-0.001083442,0,2009
13/09/09,2009091302,16,3,2,7:46,8,1366,35,CAR,9,9,9,7,1,0,PHI,CAR,(7:46) B.Westbrook up the middle to CAR 3 for 6 yards (Q.Teal).,1,6,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,B.Westbrook,00-0021216,1,middle,NA,NA,None,0,NA,NA,NA,Q.Teal,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,2,3,2,3,9.46E-04,0.015684475,1.89E-05,0.018589408,0.435634188,0.001672848,0.527453872,0,0,4.825208344,0.095996108,NA,NA,0.010386057,0.989613943,0.00987582,0.99012418,0.989613943,5.10E-04,NA,NA,2009
13/09/09,2009091302,16,3,3,7:07,8,1327,39,CAR,3,3,3,10,1,0,PHI,CAR,"(7:07) (Shotgun) D.McNabb right end for 3 yards, TOUCHDOWN.",1,3,1,1,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,D.McNabb,00-0011022,1,right,end,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,29,10,19,19,CAR,PHI,0,None,3,2,3,2,3,0.001047595,0.01733804,1.33E-04,0.023547909,0.38703846,0.00381196,0.567082968,0,0,4.921204453,2.078795547,NA,NA,0.00987582,0.99012418,0.003800109,0.996199891,0.99012418,0.006075711,NA,NA,2009
13/09/09,2009091302,16,3,NA,6:59,7,1319,8,CAR,2,2,0,10,0,0,PHI,CAR,"D.Akers extra point is GOOD, Center-J.Dorenbos, Holder-S.Rocca.",1,0,1,0,Made,NA,NA,0,0,NA,Extra Point,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,35,10,25,25,CAR,PHI,0,None,3,2,3,2,3,0,0,0,0,0,0,0,0.9907954,0,0.9907954,0.0092046,NA,NA,0.003800109,0.996199891,0.00625304,0.99374696,0.996199891,-0.002452931,NA,NA,2009
13/09/09,2009091302,17,3,NA,6:59,7,1319,0,PHI,30,30,0,0,0,NA,CAR,PHI,D.Akers kicks 66 yards from PHI 30 to CAR 4. M.Goodson to CAR 24 for 20 yards (C.Gocong).,1,20,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,M.Goodson,NA,C.Gocong,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,36,-26,26,CAR,PHI,0,None,2,2,3,2,3,0.010367765,0.175399263,0.006433099,0.269383335,0.21501452,0.003496706,0.319905312,0,0,0.466626825,0.391049845,NA,NA,0.00625304,0.99374696,0.007321733,0.992678267,0.00625304,0.001068693,NA,NA,2009
13/09/09,2009091302,17,3,1,6:51,7,1311,8,CAR,24,76,10,0,0,1,CAR,PHI,(6:51) J.Delhomme pass deep right intended for S.Smith INTERCEPTED by A.Samuel at PHI 28. A.Samuel to PHI 28 for no gain (S.Smith).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,J.Delhomme,00-0004161,1,Incomplete Pass,Deep,48,0,0,right,1,A.Samuel,NA,None,0,NA,NA,NA,00-0020337,0,NA,NA,NA,S.Smith,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,36,-26,26,CAR,PHI,0,None,2,2,3,2,3,0.009938164,0.161732035,0.004657815,0.248171796,0.230350005,0.003542068,0.341608118,0,0,0.857676671,-2.096926336,3.305740577,-5.402666913,0.007321733,0.992678267,0.001964961,0.998035039,0.007321733,-0.005356772,0.015897099,-0.021253871,2009
13/09/09,2009091302,18,3,1,6:43,7,1303,8,PHI,28,72,10,16,0,1,PHI,CAR,(6:43) L.McCoy right end to PHI 39 for 11 yards (T.Brayton).,1,11,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.McCoy,00-0027029,1,right,end,NA,None,0,NA,NA,NA,T.Brayton,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,36,10,26,26,CAR,PHI,0,None,3,2,3,2,3,0.00947134,0.148268386,0.00335296,0.227309897,0.245353856,0.003567294,0.362676267,0,0,1.239249665,0.976161953,NA,NA,0.001964961,0.998035039,0.001116052,0.998883948,0.998035039,8.49E-04,NA,NA,2009
13/09/09,2009091302,18,3,1,5:57,6,1257,46,PHI,39,61,10,16,0,0,PHI,CAR,"(5:57) K.Kolb FUMBLES (Aborted) at PHI 39, ball out of bounds at PHI 39.",1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,K.Kolb,00-0025423,1,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,NA,0,NA,NA,NA,0,36,10,26,26,CAR,PHI,0,None,3,2,3,2,3,0.008880105,0.113338671,0.001317766,0.173176954,0.283762194,0.003530984,0.415993327,0,0,2.215411618,-0.676380945,NA,NA,0.001116052,0.998883948,0.001626298,0.998373702,0.998883948,-5.10E-04,NA,NA,2009
13/09/09,2009091302,18,3,2,5:36,6,1236,21,PHI,39,61,10,6,0,0,PHI,CAR,"(5:36) (Shotgun) K.Kolb pass short left to K.Curtis to PHI 39 for no gain (C.Munnerlyn). PENALTY on PHI-S.Andrews, Illegal Formation, 5 yards, enforced at PHI 39 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,K.Kolb,None,1,Complete,Short,0,0,0,left,0,NA,NA,None,0,NA,NA,K.Curtis,None,1,NA,NA,NA,C.Munnerlyn,NA,NA,NA,0,NA,NA,0,0,NA,1,PHI,Illegal Formation,S.Andrews,5,36,10,26,26,CAR,PHI,0,None,3,2,3,2,3,0.010245342,0.134231382,0.002050051,0.206502683,0.279503657,0.003887093,0.363579793,0,0,1.539030672,-0.654664513,NA,NA,0.001626298,0.998373702,0.002307542,0.997692458,0.998373702,-6.81E-04,NA,NA,2009
13/09/09,2009091302,18,3,2,5:15,6,1215,21,PHI,34,66,15,6,0,0,PHI,CAR,(5:15) (Shotgun) K.Kolb pass incomplete short right to D.Jackson (C.Gamble).,1,0,0,0,NA,NA,NA,0,0,NA,Pass,K.Kolb,00-0025423,1,Incomplete Pass,Short,-1,0,0,right,0,NA,NA,None,0,NA,NA,D.Jackson,00-0026189,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,36,10,26,26,CAR,PHI,0,None,3,2,3,2,3,0.012325679,0.15599932,0.003241088,0.241643765,0.259383703,0.003928715,0.32347773,0,0,0.884366159,-1.04236091,-1.176045455,0.133684545,0.002307542,0.997692458,0.003944944,0.996055056,0.997692458,-0.001637402,-0.001907573,2.70E-04,2009
13/09/09,2009091302,18,3,3,5:09,6,1209,6,PHI,34,66,15,16,0,0,PHI,CAR,(5:09) L.McCoy left end to PHI 44 for 10 yards (T.Davis).,1,10,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,L.McCoy,00-0027029,1,left,end,NA,None,0,NA,NA,NA,T.Davis,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,36,10,26,26,CAR,PHI,0,None,3,2,3,2,3,0.013014305,0.192535795,0.003840978,0.29731381,0.229843503,0.005040103,0.258411506,0,0,-0.157994751,-0.26216213,NA,NA,0.003944944,0.996055056,0.004436223,0.995563777,0.996055056,-4.91E-04,NA,NA,2009
13/09/09,2009091302,18,3,4,4:38,5,1178,31,PHI,44,56,5,16,0,1,PHI,CAR,"(4:38) S.Rocca punts 49 yards to CAR 7, Center-J.Dorenbos. C.Munnerlyn to CAR 33 for 26 yards (D.Patterson).",1,26,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,C.Munnerlyn,NA,D.Patterson,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,36,10,26,26,CAR,PHI,0,None,3,2,3,2,3,0.015574415,0.204605216,0.002981154,0.306193694,0.230249777,0.00610852,0.234287224,0,0,-0.420156881,-1.302314705,NA,NA,0.004436223,0.995563777,0.00948044,0.99051956,0.995563777,-0.005044217,NA,NA,2009
13/09/09,2009091302,19,3,1,4:24,5,1164,14,CAR,33,67,10,5,0,0,CAR,PHI,(4:24) J.Stewart up the middle to CAR 38 for 5 yards (D.Howard).,1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,J.Stewart,00-0026153,1,middle,NA,NA,None,0,NA,NA,NA,D.Howard,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,10,36,-26,26,CAR,PHI,0,None,2,2,3,2,3,0.014768375,0.130427535,0.00217607,0.198762476,0.262495016,0.003527018,0.387843511,0,0,1.722471586,0.085388991,NA,NA,0.00948044,0.99051956,0.009637499,0.990362501,0.00948044,1.57E-04,NA,NA,2009
